Order ID,Order Date,Customer Name,Region,City,Category,Product Name,Discount,Sales,Profit,Payment Mode
10256,12-01-2025,Nirvi Keer,North,Amritsar,Electronics,Headphones Deleniti,5,10023,1456,UPI
10257,28-03-2024,Gatik Comar,West,Pune,Groceries,Spices Reiciendis,20,17950,2704,Net Banking
10258,21-10-2024,Hazel Hayre,North,Jaipur,Home Decor,Vase Laboriosam,10,324860,53183,Credit Card
10259,15-12-2024,Ritvik Mangat,North,Chandigarh,Clothing,Accessories Iure,5,56854,9759,COD
10260,03-06-2024,Damini Kapur,South,Bangalore,Clothing,Women's Wear Officia,5,56837,8325,Net Banking
10261,30-08-2025,Tushar Devan,South,Coimbatore,Clothing,Women's Wear Vero,0,55570,6794,UPI
10262,25-10-2024,Rohan Iyengar,East,Patna,Sports,Yoga Mat Quibusdam,10,67022,14627,COD
10263,22-11-2023,Bhavin Tara,North,Jaipur,Toys,Action Figure Beatae,10,136380,20914,COD
10264,05-02-2024,Drishya Mangal,South,Coimbatore,Kitchen,Juicer Voluptate,20,124995,30887,Credit Card
10265,07-03-2024,Divyansh Bhavsar,East,Kolkata,Kitchen,Cookware Set Ut,10,135518,8532,UPI
10266,26-10-2024,Anay Warrior,East,Guwahati,Books,Fiction Aliquid,20,35115,4820,UPI
10267,05-02-2025,Khushi Taneja,East,Bhubaneswar,Toys,RC Car Ipsum,5,96330,11892,Net Banking
10268,27-03-2025,Siya Chandra,North,Chandigarh,Kitchen,Microwave Eius,10,17480,2641,Credit Card
10269,20-02-2025,Taran Vig,South,Chennai,Toys,Doll Eius,20,229552,51151,UPI
10270,09-06-2024,Nitya Gopal,South,Thiruvananthapuram,Sports,Yoga Mat Consequuntur,20,88541,16699,Net Banking
10271,29-09-2024,Dishani Chaudhry,East,Ranchi,Electronics,Laptop Ipsam,0,126600,16592,Debit Card
10272,02-09-2025,Advika Grover,East,Bhubaneswar,Home Decor,Wall Art Neque,10,115909,27119,Credit Card
10273,27-08-2024,Suhana Rastogi,East,Bhubaneswar,Toys,RC Car Et,15,85813,9113,Debit Card
10274,16-02-2024,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet Provident,15,160834,35806,Credit Card
10275,16-04-2025,Rhea Basak,East,Kolkata,Sports,Football Temporibus,10,34402,6928,Debit Card
10276,14-04-2024,Anya Sha,South,Coimbatore,Electronics,Mobile Laudantium,20,3560,448,UPI
10277,10-04-2024,Alia Ravi,North,Lucknow,Beauty,Foundation Doloremque,5,236820,40372,COD
10278,22-04-2025,Tarini Shukla,West,Surat,Clothing,Women's Wear Consequuntur,5,149839,36850,Credit Card
10279,27-09-2024,Aarush Kaur,South,Thiruvananthapuram,Beauty,Lipstick Debitis,5,73171,10033,COD
10280,06-02-2024,Uthkarsh Dara,East,Guwahati,Groceries,Oil Sit,10,141660,22581,Debit Card
10281,17-08-2025,Samiha Dutta,East,Patna,Sports,Dumbbells Assumenda,15,198653,24668,UPI
10282,25-08-2024,Mahika Divan,East,Ranchi,Sports,Football Distinctio,10,155308,29994,COD
10283,30-06-2025,Vidur Sharaf,East,Patna,Toys,Board Game A,5,79612,8138,Debit Card
10284,10-05-2025,Purab Seshadri,South,Bangalore,Beauty,Foundation Necessitatibus,10,333536,29687,Credit Card
10285,05-08-2025,Vanya Sur,South,Hyderabad,Furniture,Cabinet Ratione,0,45039,5713,Net Banking
10286,14-02-2024,Rati Goyal,West,Mumbai,Kitchen,Microwave Ea,10,62389,14441,Credit Card
10287,23-07-2025,Anay Goswami,North,Jaipur,Electronics,Mobile Beatae,5,18079,3430,Credit Card
10288,09-03-2025,Anika Deol,East,Patna,Home Decor,Vase Exercitationem,5,30319,6664,COD
10289,30-03-2024,Sahil Saxena,North,Jaipur,Electronics,Camera Quasi,10,68890,11106,Debit Card
10290,23-06-2025,Rhea Rajagopalan,West,Ahmedabad,Electronics,Camera Atque,20,19237,1485,Net Banking
10291,20-04-2025,Zaina Bassi,South,Coimbatore,Beauty,Shampoo Nulla,15,225089,19502,Credit Card
10292,16-07-2024,Ishita Shroff,South,Bangalore,Furniture,Sofa Dolorum,20,2230,408,Credit Card
10293,16-10-2023,Kabir Dubey,West,Goa,Beauty,Foundation Officia,0,257712,26012,Net Banking
10294,10-05-2025,Zoya Gera,South,Hyderabad,Beauty,Shampoo Saepe,5,14436,907,COD
10295,05-11-2023,Shalv Lad,North,Delhi,Furniture,Chair Assumenda,5,149426,16809,Debit Card
10296,03-06-2024,Kaira Sinha,South,Bangalore,Clothing,Accessories Perspiciatis,0,265568,59732,UPI
10297,09-06-2024,Aaina Gala,East,Patna,Home Decor,Lamp Ex,5,153273,15728,Net Banking
10298,17-09-2025,Pari Vohra,North,Lucknow,Books,Fiction Rem,15,116017,26647,Credit Card
10299,03-01-2024,Lagan Kala,South,Thiruvananthapuram,Books,Textbook Alias,5,68905,5338,Net Banking
10300,14-09-2024,Keya Borah,North,Lucknow,Electronics,Camera Placeat,5,155601,33651,Net Banking
10301,29-08-2024,Hiran Balakrishnan,West,Mumbai,Electronics,Headphones Rerum,0,50673,6174,COD
10302,01-04-2025,Heer Lal,East,Kolkata,Beauty,Foundation Molestias,5,148166,28611,UPI
10303,13-05-2024,Stuvan Hayer,North,Chandigarh,Furniture,Bed Optio,20,203232,18445,Debit Card
10304,18-10-2024,Mishti Lata,West,Pune,Sports,Dumbbells Dolorem,10,54356,8805,UPI
10305,31-08-2025,Vedika Shetty,South,Chennai,Kitchen,Cookware Set Eligendi,0,74308,9828,UPI
10306,26-03-2024,Shalv Ahluwalia,North,Lucknow,Toys,RC Car Nobis,15,178887,33711,Net Banking
10307,05-11-2023,Rania Bawa,East,Guwahati,Home Decor,Vase Quisquam,10,87016,8010,Net Banking
10308,27-05-2024,Piya Yadav,North,Chandigarh,Furniture,Sofa Temporibus,10,65178,14017,UPI
10309,11-06-2025,Emir Doctor,South,Chennai,Beauty,Shampoo Commodi,0,225336,41757,UPI
10310,13-09-2024,Tiya Bedi,North,Delhi,Furniture,Bed Aspernatur,5,58352,7118,Net Banking
10311,17-07-2024,Lavanya Cherian,South,Coimbatore,Toys,Board Game Consectetur,5,327536,66433,Net Banking
10312,13-04-2025,Nirvi Vyas,East,Ranchi,Home Decor,Vase A,20,87459,6643,Debit Card
10313,06-12-2023,Alia Bandi,East,Ranchi,Toys,Puzzle Veniam,0,25673,5287,Net Banking
10314,09-01-2025,Adira Dhingra,North,Delhi,Beauty,Perfume Mollitia,0,352555,50631,COD
10315,25-05-2024,Saira Chacko,North,Jaipur,Books,Comics Reprehenderit,10,121955,16875,UPI
10316,27-12-2023,Biju Handa,East,Kolkata,Electronics,Headphones Perferendis,15,197622,24989,Debit Card
10317,11-05-2024,Badal Sanghvi,South,Bangalore,Toys,Action Figure Ipsum,10,274838,62452,UPI
10318,01-06-2025,Manikya Sur,West,Pune,Sports,Cricket Bat Accusamus,5,227461,38213,Net Banking
10319,27-10-2024,Ritvik Sankar,West,Surat,Groceries,Wheat Repellendus,10,127038,28042,Credit Card
10320,26-05-2025,Gokul Kari,North,Delhi,Groceries,Wheat Facere,0,79212,6200,Credit Card
10321,22-01-2024,Veer Sood,North,Chandigarh,Furniture,Chair Odit,15,71349,15173,Debit Card
10322,25-02-2025,Nitya Mani,West,Goa,Electronics,Mobile Mollitia,15,57520,7514,UPI
10323,18-03-2024,Mamooty Jhaveri,West,Pune,Kitchen,Refrigerator Unde,15,94683,11283,COD
10324,21-02-2025,Abram Gera,West,Mumbai,Electronics,Mobile Asperiores,0,271340,43514,UPI
10325,10-07-2024,Aniruddh Batra,East,Guwahati,Home Decor,Cushion Earum,20,119661,26432,Net Banking
10326,10-07-2025,Navya Balakrishnan,East,Kolkata,Kitchen,Mixer Grinder Maxime,5,153927,19587,COD
10327,12-11-2023,Vedika Suri,East,Patna,Kitchen,Microwave Quia,0,10030,1721,Net Banking
10328,19-09-2024,Taran Ganesan,South,Hyderabad,Clothing,Men's Wear Debitis,20,188410,41098,Credit Card
10329,24-11-2024,Dhanuk Ramachandran,North,Chandigarh,Clothing,Kids Wear Pariatur,0,5141,930,Debit Card
10330,16-10-2024,Tarini Walia,South,Bangalore,Sports,Dumbbells Ab,10,6503,1114,Credit Card
10331,25-10-2024,Ira Walia,West,Surat,Electronics,Laptop Tempore,0,138345,18153,UPI
10332,08-03-2024,Fateh Dhar,South,Thiruvananthapuram,Groceries,Wheat Itaque,10,116438,20640,Credit Card
10333,23-03-2024,Indrajit Kaul,North,Jaipur,Books,Fiction Sunt,10,243252,34303,COD
10334,22-11-2023,Krish Ahuja,South,Hyderabad,Beauty,Face Cream Doloribus,15,36392,6662,Credit Card
10335,01-06-2025,Mohanlal Dyal,West,Goa,Furniture,Cabinet Iusto,0,107168,8764,Net Banking
10336,26-08-2025,Jivin Bobal,South,Thiruvananthapuram,Furniture,Sofa Occaecati,5,16403,1078,Debit Card
10337,21-11-2023,Prisha Dhillon,South,Bangalore,Electronics,Mobile Quo,15,98144,12725,UPI
10338,19-07-2024,Veer Goel,East,Bhubaneswar,Groceries,Sugar Est,15,123706,15183,Credit Card
10339,08-10-2023,Hunar Ganesan,West,Surat,Furniture,Chair Ipsum,0,223100,17960,Net Banking
10340,27-07-2024,Hrishita Lata,East,Guwahati,Books,Comics Unde,5,149101,21260,Credit Card
10341,18-05-2024,Mishti Bhagat,East,Kolkata,Furniture,Chair Voluptatum,15,122234,21318,Credit Card
10342,27-08-2024,Dharmajan Goel,East,Bhubaneswar,Sports,Football Fugiat,20,68870,11660,UPI
10343,16-10-2023,Taimur Bumb,East,Bhubaneswar,Kitchen,Mixer Grinder Labore,20,32875,5197,Debit Card
10344,19-10-2024,Divij Bose,West,Ahmedabad,Kitchen,Juicer Officia,5,64346,11813,UPI
10345,21-08-2025,Biju Vig,South,Bangalore,Sports,Yoga Mat Aliquid,5,107094,24660,Net Banking
10346,02-02-2025,Dhruv Bhalla,West,Mumbai,Clothing,Kids Wear Labore,15,184248,45929,COD
10347,01-07-2024,Badal Balan,East,Kolkata,Kitchen,Mixer Grinder Doloribus,5,7659,1393,Net Banking
10348,07-11-2024,Mahika Sachdeva,South,Coimbatore,Electronics,Camera Voluptatum,15,60108,5835,UPI
10349,26-06-2025,Elakshi Baral,East,Kolkata,Home Decor,Clock Nam,10,22874,5134,UPI
10350,03-06-2025,Rania Balakrishnan,East,Guwahati,Home Decor,Vase Vel,20,32827,5811,Credit Card
10351,05-08-2024,Samaira Goel,North,Amritsar,Sports,Football Iusto,0,139236,30309,Net Banking
10352,28-07-2024,Suhana Talwar,West,Mumbai,Home Decor,Cushion Voluptate,20,53128,12432,Credit Card
10353,07-09-2024,Tara Chaudhry,South,Chennai,Toys,Board Game Dolore,20,230141,41479,UPI
10354,22-01-2024,Shanaya Roy,West,Pune,Kitchen,Microwave Quos,5,50135,3970,COD
10355,20-07-2025,Onkar Sunder,North,Delhi,Groceries,Oil Quibusdam,20,40352,7659,COD
10356,08-10-2023,Yasmin Baral,North,Amritsar,Home Decor,Cushion Consequatur,10,31348,4061,UPI
10357,26-01-2025,Shayak Koshy,South,Chennai,Kitchen,Cookware Set Natus,20,143072,19431,Net Banking
10358,08-05-2025,Yakshit Arora,South,Bangalore,Clothing,Shoes Quisquam,0,3780,363,Credit Card
10359,14-01-2024,Riaan Sura,East,Kolkata,Kitchen,Cookware Set Incidunt,10,15826,3032,Net Banking
10360,28-07-2024,Aarna Ramesh,East,Patna,Books,Biography Quas,10,83921,4319,Debit Card
10361,28-04-2025,Yuvaan Sheth,West,Ahmedabad,Home Decor,Lamp Veritatis,15,59781,11479,Debit Card
10362,14-11-2024,Riya Hari,West,Mumbai,Clothing,Accessories Velit,5,257161,13975,UPI
10363,20-10-2024,Lavanya Anne,West,Mumbai,Beauty,Face Cream Maxime,5,255174,16708,Debit Card
10364,19-11-2023,Taimur Goda,South,Coimbatore,Clothing,Women's Wear Ab,0,7087,605,Net Banking
10365,14-05-2025,Mamooty Vora,North,Jaipur,Groceries,Wheat Animi,15,112463,21744,UPI
10366,03-10-2025,Rasha Sule,West,Surat,Toys,Action Figure Veritatis,0,54671,12774,UPI
10367,14-11-2023,Anahi Issac,East,Patna,Toys,RC Car Veritatis,5,27344,6205,UPI
10368,06-01-2025,Ela Chandra,North,Lucknow,Home Decor,Clock Earum,15,111223,9146,UPI
10369,13-10-2023,Samiha Sabharwal,East,Patna,Home Decor,Clock Saepe,15,34172,6720,Debit Card
10370,08-04-2024,Tara Hari,West,Surat,Sports,Dumbbells Voluptatibus,20,166764,17579,COD
10371,25-04-2024,Sumer Mann,West,Mumbai,Furniture,Cabinet Iure,0,207392,47872,Debit Card
10372,28-06-2025,Suhana Sunder,North,Lucknow,Electronics,Laptop Deserunt,20,11208,2672,UPI
10373,25-10-2024,Anay Mandal,South,Chennai,Clothing,Kids Wear Ipsa,10,142126,11846,Debit Card
10374,04-11-2023,Emir Jha,East,Ranchi,Furniture,Table Libero,5,168298,12145,Debit Card
10375,17-10-2023,Nehmat Iyengar,West,Surat,Groceries,Wheat Laboriosam,20,19910,3164,Net Banking
10376,23-09-2025,Ritvik Sood,South,Bangalore,Beauty,Perfume Quas,0,104508,10965,Debit Card
10377,03-10-2024,Taimur Bahl,South,Chennai,Kitchen,Juicer Facere,0,230829,19571,Debit Card
10378,23-06-2024,Mahika Kothari,East,Patna,Books,Textbook Odio,10,88261,20015,COD
10379,30-01-2025,Jiya Bahl,West,Ahmedabad,Sports,Tennis Racket Veritatis,5,20486,2609,Credit Card
10380,28-08-2025,Ranbir Khalsa,North,Chandigarh,Beauty,Shampoo Molestiae,20,103464,11392,Credit Card
10381,23-02-2025,Darshit Upadhyay,North,Jaipur,Furniture,Bed Recusandae,5,42058,7357,COD
10382,09-04-2024,Ayesha Sarna,North,Chandigarh,Furniture,Bed Veritatis,5,65197,7225,Credit Card
10383,12-08-2025,Sara Koshy,East,Ranchi,Furniture,Sofa Laboriosam,5,220443,50160,Net Banking
10384,30-06-2024,Samar Jayaraman,North,Chandigarh,Furniture,Bed Illum,0,137560,18866,Net Banking
10385,26-08-2025,Seher Lall,North,Amritsar,Sports,Cricket Bat Eligendi,20,91776,19046,Net Banking
10386,23-11-2024,Anahita Hegde,South,Coimbatore,Toys,Doll Hic,20,45149,2804,Debit Card
10387,06-03-2025,Indranil Varty,West,Mumbai,Beauty,Lipstick Esse,15,34764,8081,UPI
10388,18-08-2024,Myra Sarkar,South,Thiruvananthapuram,Clothing,Accessories Voluptas,10,53089,10186,COD
10389,11-06-2024,Nitara Char,North,Amritsar,Toys,Board Game Impedit,15,40367,7958,Debit Card
10390,31-12-2023,Anay Deol,East,Bhubaneswar,Home Decor,Lamp Cum,15,97111,14603,UPI
10391,29-12-2024,Anvi Jayaraman,East,Kolkata,Furniture,Table Exercitationem,15,153598,34231,Credit Card
10392,02-01-2025,Aaina Sharaf,South,Chennai,Beauty,Foundation Magni,0,62507,15215,COD
10393,20-08-2024,Alia Borde,East,Kolkata,Sports,Football Commodi,15,139957,25633,Credit Card
10394,01-02-2024,Kanav Shan,South,Hyderabad,Beauty,Foundation Sequi,5,92682,7015,Net Banking
10395,22-05-2024,Suhana Ram,East,Bhubaneswar,Groceries,Oil Accusamus,20,315968,58415,UPI
10396,10-09-2024,Ivana Sen,South,Hyderabad,Kitchen,Juicer Nesciunt,15,56090,9486,Debit Card
10397,12-11-2023,Anaya Krish,West,Surat,Home Decor,Vase Accusamus,5,75023,7929,Credit Card
10398,14-05-2025,Vihaan Lall,East,Guwahati,Electronics,Laptop Sunt,15,199609,41772,Credit Card
10399,06-03-2025,Yakshit Gole,South,Chennai,Sports,Football Maiores,15,29792,3805,UPI
10400,14-07-2024,Elakshi Barman,East,Kolkata,Books,Non-Fiction Repellendus,10,121876,25359,Net Banking
10401,22-05-2024,Eshani Kala,South,Bangalore,Furniture,Table Explicabo,10,228042,56418,UPI
10402,14-06-2024,Mahika Tiwari,South,Coimbatore,Kitchen,Cookware Set Ipsum,10,59536,10175,Debit Card
10403,02-02-2024,Neysa Chacko,South,Coimbatore,Kitchen,Microwave Soluta,5,110941,6649,Net Banking
10404,18-06-2024,Kabir Koshy,West,Goa,Toys,Board Game Vel,20,81641,7899,Credit Card
10405,17-09-2025,Shayak Tiwari,West,Surat,Furniture,Sofa Laboriosam,0,81488,17473,Debit Card
10406,28-01-2024,Indrans Wable,East,Patna,Home Decor,Lamp Impedit,20,86488,10829,UPI
10407,21-11-2023,Jiya Banerjee,North,Chandigarh,Kitchen,Refrigerator Facere,15,26874,1409,Debit Card
10408,11-02-2025,Yashvi Chopra,West,Pune,Kitchen,Juicer Ad,5,104994,21539,Debit Card
10409,02-01-2025,Anay Kamdar,South,Bangalore,Clothing,Kids Wear Officia,5,59540,3888,UPI
10410,05-05-2025,Bhavin Suresh,East,Kolkata,Clothing,Accessories Dignissimos,5,140874,26268,COD
10411,12-07-2024,Eva Dar,South,Thiruvananthapuram,Toys,Action Figure Ducimus,5,11565,969,Credit Card
10412,15-05-2024,Sumer Bhandari,North,Amritsar,Clothing,Kids Wear Reprehenderit,5,261839,41134,UPI
10413,14-03-2024,Vihaan Majumdar,South,Chennai,Kitchen,Cookware Set Accusantium,20,165336,28998,Net Banking
10414,07-03-2024,Nakul Maharaj,South,Chennai,Clothing,Kids Wear Adipisci,15,58687,12644,UPI
10415,07-02-2024,Darshit Tripathi,East,Bhubaneswar,Groceries,Oil Optio,10,41302,5877,Debit Card
10416,02-10-2025,Faiyaz Chada,North,Chandigarh,Books,Biography Facilis,5,70674,17236,Debit Card
10417,11-05-2024,Azad Bhardwaj,North,Amritsar,Furniture,Cabinet Temporibus,20,123034,27145,UPI
10418,09-01-2025,Priyansh Rama,South,Bangalore,Clothing,Men's Wear Repellat,10,320432,33894,Debit Card
10419,31-07-2024,Sana Borde,North,Lucknow,Clothing,Kids Wear Accusamus,5,283395,63464,COD
10420,23-09-2024,Trisha Lad,South,Thiruvananthapuram,Toys,Doll Ab,5,288203,38959,Credit Card
10421,03-07-2025,Pihu Mane,West,Surat,Electronics,Mobile Rem,10,42785,7439,Credit Card
10422,03-11-2024,Hansh Dara,South,Bangalore,Sports,Tennis Racket Ipsum,5,223865,42669,Credit Card
10423,09-01-2024,Hazel Chakrabarti,South,Bangalore,Home Decor,Clock Provident,0,137168,33084,COD
10424,02-05-2024,Kismat Rajan,East,Patna,Clothing,Accessories Laudantium,10,96363,8393,UPI
10425,19-06-2025,Onkar Dugar,West,Goa,Sports,Cricket Bat Doloremque,15,32883,6951,Credit Card
10426,12-11-2024,Ivana Kadakia,East,Kolkata,Toys,Action Figure Quae,5,241162,41030,Debit Card
10427,17-08-2024,Adira Issac,West,Ahmedabad,Sports,Yoga Mat A,5,21670,2977,Credit Card
10428,16-10-2024,Chirag Ramanathan,East,Ranchi,Beauty,Foundation Occaecati,15,108611,20675,UPI
10429,24-02-2024,Priyansh Khurana,East,Patna,Groceries,Rice Id,10,100314,9396,UPI
10430,03-08-2025,Jiya Savant,West,Mumbai,Kitchen,Mixer Grinder Rem,20,96224,14747,Credit Card
10431,11-12-2023,Advik Talwar,West,Ahmedabad,Toys,Action Figure Atque,20,40803,3958,Debit Card
10432,16-04-2024,Zara Ramachandran,East,Kolkata,Groceries,Rice Illum,20,136874,20500,UPI
10433,28-04-2025,Dhanuk Saraf,East,Kolkata,Sports,Cricket Bat Iusto,10,95157,20223,COD
10434,17-02-2025,Dhanuk Soni,North,Amritsar,Sports,Cricket Bat Totam,0,159698,38482,Credit Card
10435,20-09-2025,Indrajit Wason,North,Lucknow,Clothing,Women's Wear Non,10,112296,26273,UPI
10436,17-07-2024,Hazel Kade,North,Jaipur,Toys,Puzzle Tempore,10,15456,3606,COD
10437,25-05-2025,Armaan Kunda,West,Mumbai,Groceries,Rice Accusantium,10,30560,1976,Net Banking
10438,19-06-2024,Rasha Tank,South,Coimbatore,Home Decor,Vase Est,0,214656,51499,COD
10439,14-10-2024,Rasha Bose,South,Coimbatore,Sports,Tennis Racket Rerum,5,59347,13482,Credit Card
10440,20-05-2024,Anvi Raju,West,Pune,Sports,Dumbbells Accusamus,20,73380,13732,Credit Card
10441,22-08-2024,Sara Chowdhury,East,Bhubaneswar,Sports,Football Exercitationem,15,10019,2342,COD
10442,11-10-2023,Indrajit Dave,South,Hyderabad,Groceries,Spices Eius,20,23987,3758,UPI
10443,19-04-2025,Nitya Sastry,West,Ahmedabad,Furniture,Sofa Ad,20,84166,15279,UPI
10444,10-02-2024,Hunar Bedi,North,Jaipur,Sports,Tennis Racket Placeat,15,166433,32499,UPI
10445,09-02-2025,Hrishita Jani,East,Guwahati,Books,Non-Fiction Nam,0,62525,11292,UPI
10446,15-04-2025,Shray Raja,West,Surat,Toys,RC Car Itaque,5,137193,20209,Net Banking
10447,17-02-2025,Ehsaan Sawhney,East,Ranchi,Furniture,Chair Voluptate,5,12420,667,Debit Card
10448,05-10-2024,Miraan Khanna,East,Kolkata,Clothing,Women's Wear In,5,47903,3220,Credit Card
10449,17-08-2025,Ranbir Suresh,South,Thiruvananthapuram,Furniture,Sofa Expedita,0,109580,6333,UPI
10450,09-06-2025,Aarav Singhal,East,Patna,Toys,Action Figure Minus,5,128934,25079,Credit Card
10451,29-11-2024,Aniruddh Doctor,West,Ahmedabad,Clothing,Shoes Hic,10,115121,25070,Credit Card
10452,24-02-2025,Siya Thaker,North,Delhi,Sports,Tennis Racket Illo,15,243114,37086,Net Banking
10453,29-09-2025,Taran Kakar,South,Bangalore,Books,Textbook Quam,5,19232,2134,COD
10454,30-08-2025,Trisha Mandal,East,Kolkata,Furniture,Bed Ab,20,21738,4454,COD
10455,06-07-2024,Sumer Vasa,North,Lucknow,Sports,Yoga Mat Distinctio,20,15075,2186,Net Banking
10456,02-05-2024,Krish Kannan,East,Ranchi,Clothing,Men's Wear Recusandae,10,41024,3098,UPI
10457,01-04-2025,Ojas Chaudhary,East,Ranchi,Beauty,Perfume Quibusdam,5,129471,24295,Net Banking
10458,03-10-2024,Reyansh Handa,North,Jaipur,Electronics,Mobile Nihil,10,127944,17285,Net Banking
10459,27-02-2025,Hiran Sinha,West,Ahmedabad,Toys,Puzzle Doloribus,0,38162,5166,COD
10460,17-01-2025,Tanya Tak,South,Hyderabad,Clothing,Men's Wear Repudiandae,0,38605,2917,UPI
10461,08-07-2024,Ivana Sahota,East,Kolkata,Toys,Action Figure Numquam,10,14348,1830,Credit Card
10462,27-12-2023,Armaan Hora,South,Thiruvananthapuram,Books,Textbook Iste,15,143684,23356,Credit Card
10463,09-04-2025,Vanya Upadhyay,North,Jaipur,Electronics,Mobile Quo,10,82571,15016,Net Banking
10464,25-02-2024,Shalv Mallick,East,Ranchi,Clothing,Women's Wear Voluptatum,20,11851,654,UPI
10465,04-03-2025,Hridaan Dyal,North,Chandigarh,Kitchen,Cookware Set Repellat,20,70579,8812,Debit Card
10466,09-03-2024,Heer Varghese,South,Bangalore,Clothing,Women's Wear Fugiat,15,104764,7900,Net Banking
10467,31-01-2024,Kiaan Bhat,North,Jaipur,Groceries,Sugar Fugit,0,186052,21722,UPI
10468,22-03-2024,Urvi Vora,North,Chandigarh,Electronics,Laptop Magni,15,183585,12295,Net Banking
10469,19-05-2025,Urvi Shroff,East,Ranchi,Electronics,Laptop Sit,20,7779,1283,COD
10470,13-07-2025,Aradhya Jayaraman,North,Jaipur,Clothing,Men's Wear Explicabo,20,142240,33227,UPI
10471,01-10-2024,Aayush Boase,East,Guwahati,Furniture,Sofa Suscipit,15,110985,24940,Credit Card
10472,30-08-2025,Vedika Arora,East,Kolkata,Sports,Tennis Racket Molestiae,0,295950,41812,UPI
10473,26-11-2024,Charvi Gulati,South,Bangalore,Groceries,Sugar Temporibus,0,43516,5432,Debit Card
10474,19-10-2024,Kavya Chokshi,East,Ranchi,Toys,Board Game Nulla,5,53970,6503,Debit Card
10475,18-06-2024,Amani Sanghvi,West,Surat,Groceries,Oil Aliquam,5,13971,1272,Debit Card
10476,25-02-2025,Priyansh Ghose,East,Patna,Home Decor,Cushion Labore,0,176650,21282,COD
10477,19-08-2024,Kavya Kade,North,Jaipur,Kitchen,Microwave Cumque,0,60344,3393,COD
10478,12-02-2025,Khushi Kunda,South,Bangalore,Beauty,Perfume Maxime,0,325580,68225,COD
10479,20-05-2024,Mamooty Boase,North,Delhi,Books,Biography Eaque,15,43784,2675,UPI
10480,14-08-2024,Zain Hari,North,Amritsar,Clothing,Accessories Repellendus,5,353172,60836,COD
10481,26-02-2024,Raghav Hegde,North,Jaipur,Books,Non-Fiction Architecto,15,88788,13088,UPI
10482,08-05-2024,Piya Bhattacharyya,East,Ranchi,Furniture,Table Tenetur,0,151647,15286,UPI
10483,24-02-2025,Aarav Bal,North,Chandigarh,Books,Comics Eos,15,80529,6490,Net Banking
